Settlement Date,Settlement Period,INDO
20190225,44,33845
20190225,45,31636
20190225,46,30123
20190225,47,28648
20190225,48,27814
20190226,1,25819
20190226,2,26094
20190226,3,25812
20190226,4,25292
20190226,5,24936
20190226,6,24839
20190226,7,24701
20190226,8,24318
20190226,9,24302
20190226,10,24587
20190226,11,25562
20190226,12,27142
20190226,13,30716
20190226,14,33795
20190226,15,36755
20190226,16,37422
20190226,17,37331
20190226,18,36442
20190226,19,35759
20190226,20,34811
20190226,21,33614
20190226,22,33020
20190226,23,32418
20190226,24,31964
20190226,25,31602
20190226,26,31202
20190226,27,31152
20190226,28,31047
20190226,29,31219
20190226,30,31472
20190226,31,32230
20190226,32,33471
20190226,33,35135
20190226,34,36847
20190226,35,38200
20190226,36,39515
20190226,37,41081
20190226,38,41018
20190226,39,40531
20190226,40,40200
20190226,41,39191
20190226,42,37450
20190226,43,35562
20190226,44,33447
20190226,45,31535
20190226,46,29555
20190226,47,27668
20190226,48,26498
20190226,1,27901
20190226,2,28276
20190226,3,27811
20190226,4,27566
20190226,5,27559
20190226,6,27501
20190226,7,27513
20190226,8,27165
20190226,9,27075
20190226,10,27119
20190226,11,26936
20190226,12,28388
20190226,13,31540
20190226,14,34618
20190226,15,37751
20190226,16,38555
20190226,17,38618
20190226,18,37835
20190226,19,37298
20190226,20,36412
20190226,21,35217
20190226,22,34620
20190226,23,34014
20190226,24,33561
20190226,25,33340
20190226,26,32958
20190226,27,32902
20190226,28,32799
20190226,29,32969
20190226,30,33223
20190226,31,33982
20190226,32,35216
20190226,33,36715
20190226,34,38325
20190226,35,39667
20190226,36,40953
20190226,37,42417
20190226,38,42393
20190226,39,41793
20190226,40,41449
20190226,41,40257
20190226,42,38549
20190226,43,36638
20190226,44,34510
20190226,45,32848
20190226,46,30928
20190226,47,29063
20190226,48,28017
20190227,1,26281
20190227,2,26370
20190227,3,26102
20190227,4,25533
20190227,5,25189
20190227,6,24995
20190227,7,24647
20190227,8,24335
20190227,9,24376
20190227,10,24647
20190227,11,25695
20190227,12,27201
20190227,13,30759
20190227,14,33191
20190227,15,35810
20190227,16,36314
20190227,17,36161
20190227,18,35860
20190227,19,35474
20190227,20,34778
20190227,21,33729
20190227,22,33044
20190227,23,32405
20190227,24,31765
20190227,25,31530
20190227,26,31167
20190227,27,30910
20190227,28,30809
20190227,29,31079
20190227,30,31401
20190227,31,32147
20190227,32,33507
20190227,33,35074
20190227,34,36848
20190227,35,38508
20190227,36,39835
20190227,37,41057
20190227,38,41094
20190227,39,40338
20190227,40,39600
20190227,41,38850
20190227,42,37600
20190227,43,35953
20190227,44,33931
20190227,45,31896
20190227,46,30091
20190227,47,28142
20190227,48,27065
20190227,1,28217
20190227,2,28402
20190227,3,28606
20190227,4,28076
20190227,5,27701
20190227,6,27593
20190227,7,27365
20190227,8,26853
20190227,9,27117
20190227,10,27336
20190227,11,27485
20190227,12,28449
20190227,13,31452
20190227,14,33805
20190227,15,36519
20190227,16,37227
20190227,17,37375
20190227,18,37242
20190227,19,37010
20190227,20,36384
20190227,21,35331
20190227,22,34642
20190227,23,34004
20190227,24,33363
20190227,25,33128
20190227,26,32766
20190227,27,32509
20190227,28,32408
20190227,29,32678
20190227,30,33000
20190227,31,33745
20190227,32,35106
20190227,33,36690
20190227,34,38467
20190227,35,40045
20190227,36,41371
20190227,37,42416
20190227,38,42497
20190227,39,41705
20190227,40,41027
20190227,41,40052
20190227,42,38855
20190227,43,37186
20190227,44,35297
20190227,45,33385
20190227,46,31691
20190227,47,29701
20190227,48,28726
20190228,1,26763
20190228,2,26850
20190228,3,26455
20190228,4,25813
20190228,5,25258
20190228,6,24921
20190228,7,24572
20190228,8,24268
20190228,9,24095
20190228,10,24283
20190228,11,25179
20190228,12,26450
20190228,13,29745
20190228,14,32626
20190228,15,35827
20190228,16,37133
20190228,17,37982
20190228,18,37911
20190228,19,38244
20190228,20,38235
20190228,21,38023
20190228,22,37853
20190228,23,37960
20190228,24,37939
20190228,25,38050
20190228,26,37798
20190228,27,37892
20190228,28,37521
20190228,29,37486
20190228,30,37397
20190228,31,37524
20190228,32,38387
20190228,33,39260
20190228,34,39930
20190228,35,40622
20190228,36,41718
20190228,37,42355
20190228,38,41948
20190228,39,41556
20190228,40,40864
20190228,41,39711
20190228,42,38184
20190228,43,36275
20190228,44,34120
20190228,45,32178
20190228,46,30311
20190228,47,28443
20190228,48,27291
20190228,1,28708
20190228,2,28555
20190228,3,28708
20190228,4,28487
20190228,5,28126
20190228,6,27772
20190228,7,27190
20190228,8,27081
20190228,9,26947
20190228,10,27186
20190228,11,28004
20190228,12,28749
20190228,13,30784
20190228,14,33534
20190228,15,37035
20190228,16,38470
20190228,17,39447
20190228,18,39432
20190228,19,39802
20190228,20,39823
20190228,21,39564
20190228,22,39434
20190228,23,39526
20190228,24,39537
20190228,25,39562
20190228,26,39286
20190228,27,39236
20190228,28,38832
20190228,29,38739
20190228,30,38498
20190228,31,38611
20190228,32,39360
20190228,33,40093
20190228,34,40758
20190228,35,41568
20190228,36,42600
20190228,37,43342
20190228,38,42970
20190228,39,42611
20190228,40,41961
20190228,41,40845
20190228,42,39424
20190228,43,37375
20190228,44,35258
20190228,45,33481
20190228,46,31703
20190228,47,29776
20190228,48,28400
20190301,1,26869
20190301,2,27144
20190301,3,26658
20190301,4,26102
20190301,5,25484
20190301,6,25199
20190301,7,24767
20190301,8,24562
20190301,9,24395
20190301,10,24678
20190301,11,25655
20190301,12,26987
20190301,13,30253
20190301,14,33055
20190301,15,36228
20190301,16,37675
20190301,17,38389
20190301,18,38136
20190301,19,38746
20190301,20,38801
20190301,21,38583
20190301,22,38368
20190301,23,38181
20190301,24,38049
20190301,25,38083
20190301,26,37732
20190301,27,37474
20190301,28,37224
20190301,29,36964
20190301,30,36699
20190301,31,36498
20190301,32,36920
20190301,33,37798
20190301,34,38794
20190301,35,39652
20190301,36,40482
20190301,37,40913
20190301,38,40663
20190301,39,39438
20190301,40,38381
20190301,41,37286
20190301,42,36011
20190301,43,34192
20190301,44,32123
20190301,45,30371
20190301,46,28935
20190301,47,27325
20190301,48,26250
20190301,1,27919
20190301,2,28201
20190301,3,28104
20190301,4,27651
20190301,5,27379
20190301,6,27171
20190301,7,27003
20190301,8,26867
20190301,9,26613
20190301,10,26821
20190301,11,27624
20190301,12,28616
20190301,13,30955
20190301,14,33667
20190301,15,36855
20190301,16,38349
20190301,17,39208
20190301,18,39069
20190301,19,39772
20190301,20,39893
20190301,21,39669
20190301,22,39401
20190301,23,39042
20190301,24,38759
20190301,25,38694
20190301,26,38348
20190301,27,38259
20190301,28,38049
20190301,29,37730
20190301,30,37460
20190301,31,37387
20190301,32,37789
20190301,33,38539
20190301,34,39469
20190301,35,40413
20190301,36,41228
20190301,37,41760
20190301,38,41592
20190301,39,40412
20190301,40,39380
20190301,41,38184
20190301,42,36874
20190301,43,34907
20190301,44,32815
20190301,45,31252
20190301,46,29843
20190301,47,28342
20190301,48,27498
20190302,1,26125
20190302,2,26185
20190302,3,25614
20190302,4,24766
20190302,5,24184
20190302,6,23820
20190302,7,23299
20190302,8,22850
20190302,9,22505
20190302,10,22587
20190302,11,22924
20190302,12,23285
20190302,13,24850
20190302,14,25946
20190302,15,26835
20190302,16,27545
20190302,17,28855
20190302,18,29841
20190302,19,30370
20190302,20,30122
20190302,21,30229
20190302,22,29987
20190302,23,29710
20190302,24,29166
20190302,25,28696
20190302,26,28088
20190302,27,27806
20190302,28,27858
20190302,29,27867
20190302,30,28034
20190302,31,28451
20190302,32,28848
20190302,33,29853
20190302,34,30886
20190302,35,32465
20190302,36,33424
20190302,37,33767
20190302,38,33325
20190302,39,32815
20190302,40,32034
20190302,41,30882
20190302,42,29533
20190302,43,28263
20190302,44,26967
20190302,45,25515
20190302,46,24401
20190302,47,23005
20190302,48,22201
20190302,1,27265
20190302,2,27208
20190302,3,26638
20190302,4,25753
20190302,5,25736
20190302,6,25372
20190302,7,24631
20190302,8,24351
20190302,9,24435
20190302,10,24581
20190302,11,24922
20190302,12,24904
20190302,13,25665
20190302,14,26563
20190302,15,27445
20190302,16,28159
20190302,17,29468
20190302,18,30451
20190302,19,30980
20190302,20,30730
20190302,21,30836
20190302,22,30600
20190302,23,30322
20190302,24,29779
20190302,25,29465
20190302,26,28978
20190302,27,28695
20190302,28,28745
20190302,29,28756
20190302,30,28923
20190302,31,29343
20190302,32,29739
20190302,33,30591
20190302,34,31623
20190302,35,33200
20190302,36,34062
20190302,37,34384
20190302,38,33940
20190302,39,33429
20190302,40,32648
20190302,41,31497
20190302,42,30148
20190302,43,28877
20190302,44,27590
20190302,45,26139
20190302,46,25148
20190302,47,23825
20190302,48,23105
20190303,1,21920
20190303,2,22194
20190303,3,21848
20190303,4,21153
20190303,5,20546
20190303,6,20173
20190303,7,19586
20190303,8,19124
20190303,9,18925
20190303,10,18898
20190303,11,19144
20190303,12,19546
20190303,13,20641
20190303,14,21304
20190303,15,22378
20190303,16,23483
20190303,17,25271
20190303,18,26797
20190303,19,28558
20190303,20,29746
20190303,21,30440
20190303,22,31015
20190303,23,31613
20190303,24,31735
20190303,25,31981
20190303,26,31785
20190303,27,31747
20190303,28,31468
20190303,29,31654
20190303,30,31924
20190303,31,32607
20190303,32,33112
20190303,33,33653
20190303,34,34400
20190303,35,35102
20190303,36,35720
20190303,37,36619
20190303,38,36386
20190303,39,35630
20190303,40,34520
20190303,41,33810
20190303,42,32369
20190303,43,31138
20190303,44,29424
20190303,45,27685
20190303,46,26208
20190303,47,24298
20190303,48,23352
20190303,1,22974
20190303,2,23381
20190303,3,23675
20190303,4,23242
20190303,5,23136
20190303,6,22839
20190303,7,22470
20190303,8,22222
20190303,9,22224
20190303,10,22155
20190303,11,21687
20190303,12,21859
20190303,13,22555
20190303,14,22823
20190303,15,23354
20190303,16,24433
20190303,17,26139
20190303,18,27715
20190303,19,29692
20190303,20,30939
20190303,21,31707
20190303,22,32236
20190303,23,32908
20190303,24,33139
20190303,25,33276
20190303,26,33051
20190303,27,32907
20190303,28,32555
20190303,29,32451
20190303,30,32695
20190303,31,33433
20190303,32,33941
20190303,33,34595
20190303,34,35266
20190303,35,36035
20190303,36,36540
20190303,37,37395
20190303,38,37153
20190303,39,36479
20190303,40,35479
20190303,41,34718
20190303,42,33276
20190303,43,31905
20190303,44,30258
20190303,45,28738
20190303,46,27493
20190303,47,25539
20190303,48,24529
20190304,1,23063
20190304,2,23409
20190304,3,23337
20190304,4,22794
20190304,5,22420
20190304,6,22129
20190304,7,21773
20190304,8,21487
20190304,9,21257
20190304,10,21415
20190304,11,22562
20190304,12,24020
20190304,13,27540
20190304,14,30172
20190304,15,33213
20190304,16,34370
20190304,17,34658
20190304,18,34595
20190304,19,34340
20190304,20,33764
20190304,21,33063
20190304,22,32567
20190304,23,32369
20190304,24,32595
20190304,25,32957
20190304,26,32682
20190304,27,32720
20190304,28,32893
20190304,29,33516
20190304,30,33633
20190304,31,33905
20190304,32,35167
20190304,33,36590
20190304,34,38219
20190304,35,39590
20190304,36,40794
20190304,37,42154
20190304,38,41938
20190304,39,40981
20190304,40,39917
20190304,41,39115
20190304,42,37292
20190304,43,35415
20190304,44,33225
20190304,45,31089
20190304,46,29204
20190304,47,27167
20190304,48,26214
20190304,1,24429
20190304,2,24581
20190304,3,24766
20190304,4,24591
20190304,5,24219
20190304,6,24373
20190304,7,24512
20190304,8,24482
20190304,9,24446
20190304,10,24704
20190304,11,24996
20190304,12,25967
20190304,13,28301
20190304,14,30944
20190304,15,34205
20190304,16,35578
20190304,17,36024
20190304,18,35943
20190304,19,35643
20190304,20,35073
20190304,21,34521
20190304,22,34093
20190304,23,33621
20190304,24,33816
20190304,25,34042
20190304,26,33676
20190304,27,33563
20190304,28,33689
20190304,29,34309
20190304,30,34373
20190304,31,34555
20190304,32,35802
20190304,33,37276
20190304,34,38827
20190304,35,40226
20190304,36,41403
20190304,37,42762
20190304,38,42546
20190304,39,41588
20190304,40,40527
20190304,41,39726
20190304,42,37903
20190304,43,36025
20190304,44,33835
20190304,45,31699
20190304,46,29820
20190304,47,28029
20190304,48,27106
20190305,1,25998
20190305,2,26508
20190305,3,26071
20190305,4,25591
20190305,5,25275
20190305,6,25052
20190305,7,24769
20190305,8,24448
20190305,9,24215
20190305,10,24472
20190305,11,25271
20190305,12,26715
20190305,13,29990
20190305,14,32422
20190305,15,35511
20190305,16,36537
20190305,17,36649
20190305,18,35878
20190305,19,35641
20190305,20,34887
20190305,21,34210
20190305,22,33906
20190305,23,33826
20190305,24,33746
20190305,25,33993
20190305,26,33919
20190305,27,34130
20190305,28,34352
20190305,29,34464
20190305,30,34703
20190305,31,35365
20190305,32,36486
20190305,33,37687
20190305,34,39006
20190305,35,40293
20190305,36,41423
20190305,37,42377
20190305,38,42096
20190305,39,41324
20190305,40,40414
20190305,41,39417
20190305,42,37595
20190305,43,35713
20190305,44,33677
20190305,45,31650
20190305,46,29750
20190305,47,27561
20190305,48,26293
20190305,1,26892
20190305,2,27339
20190305,3,27427
20190305,4,27128
20190305,5,27146
20190305,6,27126
20190305,7,26774
20190305,8,26466
20190305,9,26192
20190305,10,26538
20190305,11,26845
20190305,12,27974
20190305,13,30623
20190305,14,33038
20190305,15,36127
20190305,16,37153
20190305,17,37262
20190305,18,36489
20190305,19,36252
20190305,20,35542
20190305,21,34997
20190305,22,34755
20190305,23,34872
20190305,24,34939
20190305,25,35342
20190305,26,35357
20190305,27,35704
20190305,28,35905
20190305,29,36061
20190305,30,36251
20190305,31,36723
20190305,32,37836
20190305,33,39219
20190305,34,40608
20190305,35,41819
20190305,36,42871
20190305,37,43675
20190305,38,43433
20190305,39,42657
20190305,40,41649
20190305,41,40600
20190305,42,38643
20190305,43,36535
20190305,44,34455
20190305,45,32594
20190305,46,30776
20190305,47,28537
20190305,48,27116
20190306,1,25947
20190306,2,26108
20190306,3,25532
20190306,4,24726
20190306,5,24086
20190306,6,23674
20190306,7,23098
20190306,8,22711
20190306,9,22459
20190306,10,22677
20190306,11,23593
20190306,12,24874
20190306,13,28370
20190306,14,31348
20190306,15,34503
20190306,16,36050
20190306,17,36778
20190306,18,36852
20190306,19,37289
20190306,20,37030
20190306,21,36672
20190306,22,36671
20190306,23,36604
20190306,24,36434
20190306,25,36698
20190306,26,36647
20190306,27,36731
20190306,28,36336
20190306,29,36206
20190306,30,35985
20190306,31,36118
20190306,32,36730
20190306,33,37734
20190306,34,38896
20190306,35,40006
20190306,36,40511
20190306,37,41416
20190306,38,41368
20190306,39,40455
20190306,40,39447
20190306,41,38943
20190306,42,37249
20190306,43,35493
20190306,44,33421
20190306,45,31265
20190306,46,29319
20190306,47,27044
20190306,48,25755
20190306,1,26619
20190306,2,26719
20190306,3,26151
20190306,4,25698
20190306,5,25767
20190306,6,25859
20190306,7,25691
20190306,8,25846
20190306,9,25665
20190306,10,25742
20190306,11,26123
20190306,12,27032
20190306,13,29635
20190306,14,31995
20190306,15,35115
20190306,16,36665
20190306,17,37480
20190306,18,37712
20190306,19,38179
